EmployeeID,FirstName,LastName,Email,Department,JobTitle,City,Age,MonthlySalary,EmploymentStatus,HireDate
1259,Nomsa,Dlamini, john.smith@gmail.com ,IT,Administrator,Durban,55,22000,Active,22-01-21
1260,SARAH,Khumalo,,Customer Support,Coordinator,Cape Town,41,48000,Resigned,12-10-21
1261,Sipho,Dlamini,,Customer Support,Analyst,Cape Town,25,48000,Resigned,12-10-23
1262,Thabo,Khumalo,,IT,Administrator,Durban,29,35000,On Leave,13-10-20
1263,Thabo,Khumalo, john.smith@gmail.com ,Customer Support,Coordinator,Johannesburg,55,15000,Resigned,04-06-24
1264,Nomsa,Smith,,Customer Support,Specialist,Johannesburg,55,35000,Resigned,10-06-21
1265,Nomsa,Mokoena,,IT,Administrator,Bloemfontein,29,48000,On Leave,23-06-20
1266,Lerato,Jones,Nomsa.Khumalo@yahoo.com,IT,Manager,Johannesburg,41,48000,On Leave,28-02-24
1267,Thabo,Jones,thabo.dlamini@gmail.com,Finance,Manager,Bloemfontein,25,62000,On Leave,21-01-22
1268,Nomsa,Khumalo,,Marketing,Analyst,Cape Town,55,62000,Resigned,06-09-19
1269,John,Smith,thabo.dlamini@gmail.com,Marketing,Coordinator,Bloemfontein,34,48000,On Leave,08-01-19
1270,John,Smith, john.smith@gmail.com ,Customer Support,Analyst,Pretoria,29,15000,On Leave,25-08-18
1271,John,Dlamini,thabo.dlamini@gmail.com,Marketing,Specialist,Johannesburg,41,15000,Active,11-06-20
1272,Thabo,Khumalo,,IT,Coordinator,Pretoria,29,48000,Resigned,18-04-23
1273,Lerato,Dlamini,,IT,Specialist,Johannesburg,25,62000,Resigned,27-03-22
1274,Nomsa, mokoena ,Nomsa.Khumalo@yahoo.com,Finance,Analyst,Durban,34,62000,Resigned,07-12-23
1275,Lerato,Mokoena,Nomsa.Khumalo@yahoo.com,Marketing,Specialist,Cape Town,29,22000,On Leave,19-12-23
1276,Thabo, mokoena ,,Operations,Analyst,Cape Town,25,15000,Active,08-04-19
1277,Thabo,Smith,,Customer Support,Analyst,Cape Town,55,15000,Resigned,29-08-24
1278,Nomsa,Jones,Nomsa.Khumalo@yahoo.com,Finance,Coordinator,Bloemfontein,29,22000,On Leave,03-12-22
1279,Sipho,Jones,,Customer Support,Specialist,Cape Town,29,22000,On Leave,17-06-24
1280,Nomsa,Smith, john.smith@gmail.com ,Human Resources,Analyst,Bloemfontein,41,22000,On Leave,06-11-23
1281,John,Smith,thabo.dlamini@gmail.com,Human Resources,Administrator,Bloemfontein,29,48000,Resigned,16-10-22
1282,Sipho,Smith,Nomsa.Khumalo@yahoo.com,Operations,Administrator,Cape Town,-1,22000,Resigned,04-09-19
1283,SARAH,Smith,thabo.dlamini@gmail.com,Operations,Administrator,Pretoria,41,62000,Active,15-08-19
1284,Nomsa,Khumalo,Nomsa.Khumalo@yahoo.com,Human Resources,Analyst,Pretoria,-1,35000,Active,10-05-22
1285, john ,Mokoena,thabo.dlamini@gmail.com,Human Resources,Administrator,Bloemfontein,41,15000,Active,03-01-24
1286,SARAH,Jones,,IT,Administrator,Cape Town,-1,35000,Resigned,10-02-20
1287,Nomsa,Mokoena,thabo.dlamini@gmail.com,Customer Support,Administrator,Cape Town,55,62000,On Leave,04-03-18
1288,Lerato,Mokoena,,Human Resources,Specialist,Pretoria,34,62000,On Leave,17-04-20
1289,Sipho,Khumalo, john.smith@gmail.com ,Operations,Administrator,Pretoria,22,48000,Resigned,11-01-22
1290,Sipho,Khumalo,,Finance,Manager,Cape Town,55,22000,Active,12-04-20
1291,John,Jones,,Customer Support,Administrator,Durban,25,22000,Resigned,04-12-20
1292,Lerato,Jones,Nomsa.Khumalo@yahoo.com,Marketing,Manager,Durban,29,48000,On Leave,31-07-20
1293,Lerato,Mokoena, john.smith@gmail.com ,IT,Coordinator,Bloemfontein,34,22000,On Leave,03-07-23
1294,John,Dlamini,thabo.dlamini@gmail.com,Customer Support,Analyst,Johannesburg,34,22000,On Leave,29-08-18
1295,Thabo, mokoena ,Nomsa.Khumalo@yahoo.com,Finance,Coordinator,Bloemfontein,34,35000,Active,05-08-20
1296, john ,Smith,thabo.dlamini@gmail.com,Finance,Manager,Bloemfontein,34,15000,Active,03-06-23
1297, john ,Khumalo,,Human Resources,Analyst,Bloemfontein,-1,48000,Active,09-12-23
1298,Thabo,Jones,Nomsa.Khumalo@yahoo.com,IT,Coordinator,Bloemfontein,41,35000,Resigned,15-03-19
1299,SARAH,Smith,thabo.dlamini@gmail.com,Human Resources,Administrator,Pretoria,41,22000,On Leave,30-12-20
1300,Sipho, mokoena ,thabo.dlamini@gmail.com,Customer Support,Analyst,Johannesburg,34,48000,Resigned,14-07-20
1301,Lerato,Dlamini,thabo.dlamini@gmail.com,Customer Support,Coordinator,Johannesburg,34,48000,On Leave,13-03-24
1302,John,Dlamini,,Finance,Coordinator,Cape Town,-1,62000,Resigned,18-09-21
1303,Thabo,Dlamini, john.smith@gmail.com ,Operations,Manager,Johannesburg,25,35000,Active,15-01-21
1304,John,Mokoena,,Finance,Specialist,Cape Town,41,22000,On Leave,28-04-20
1305, john ,Jones, john.smith@gmail.com ,Marketing,Coordinator,Johannesburg,41,35000,Active,13-05-22
1306,Lerato,Mokoena,thabo.dlamini@gmail.com,Human Resources,Manager,Bloemfontein,41,48000,Resigned,05-02-19
1307, john ,Khumalo,,Marketing,Coordinator,Durban,41,48000,Resigned,02-05-18
1308, john ,Jones,,Finance,Manager,Durban,-1,22000,On Leave,31-01-20
1309,Thabo,Khumalo,Nomsa.Khumalo@yahoo.com,Marketing,Coordinator,Pretoria,29,35000,Active,29-10-18
1310,Thabo,Khumalo,,Human Resources,Specialist,Johannesburg,25,15000,Active,10-01-19
1311,Lerato,Jones,,Operations,Administrator,Johannesburg,22,15000,Resigned,01-11-22
1312,Thabo,Jones,,Human Resources,Administrator,Johannesburg,29,48000,Resigned,20-03-24
1313, john ,Jones,Nomsa.Khumalo@yahoo.com,Operations,Manager,Cape Town,55,48000,Active,13-12-18
1314,Sipho,Khumalo, john.smith@gmail.com ,Marketing,Coordinator,Johannesburg,25,48000,Resigned,23-07-19
1315,Sipho,Smith,thabo.dlamini@gmail.com,Human Resources,Specialist,Cape Town,55,48000,On Leave,21-09-22
1316,Lerato,Dlamini,Nomsa.Khumalo@yahoo.com,Human Resources,Analyst,Pretoria,29,62000,Resigned,11-03-20
1317,Lerato,Khumalo,,Customer Support,Manager,Cape Town,29,35000,On Leave,11-09-21
1318,Lerato,Khumalo,Nomsa.Khumalo@yahoo.com,Marketing,Specialist,Durban,55,48000,On Leave,02-04-20
1319,Sipho,Smith, john.smith@gmail.com ,Marketing,Specialist,Johannesburg,41,22000,On Leave,19-09-20
1320,Nomsa, mokoena ,,Finance,Administrator,Cape Town,34,35000,On Leave,13-02-24
1321,SARAH,Smith,,IT,Specialist,Cape Town,29,22000,On Leave,11-10-18
1322,SARAH,Smith,thabo.dlamini@gmail.com,Marketing,Manager,Pretoria,41,48000,On Leave,30-09-22
1323,SARAH, mokoena ,,Operations,Analyst,Durban,55,62000,On Leave,07-09-23
1324,Thabo,Mokoena, john.smith@gmail.com ,IT,Manager,Johannesburg,41,48000,Resigned,15-12-18
1325,Thabo,Dlamini,thabo.dlamini@gmail.com,Human Resources,Coordinator,Bloemfontein,55,62000,On Leave,30-10-22
1326, john ,Jones,Nomsa.Khumalo@yahoo.com,Marketing,Specialist,Pretoria,34,62000,On Leave,05-07-24
1327,Nomsa,Khumalo,thabo.dlamini@gmail.com,Marketing,Analyst,Durban,34,15000,Active,12-08-23
1328,Sipho,Khumalo, john.smith@gmail.com ,Marketing,Coordinator,Bloemfontein,34,35000,Resigned,04-08-19
1329,Lerato, mokoena ,,Human Resources,Analyst,Durban,22,15000,Active,04-02-19
1330, john ,Dlamini,Nomsa.Khumalo@yahoo.com,Customer Support,Coordinator,Bloemfontein,25,62000,Active,06-11-21
1331,John,Smith,,IT,Administrator,Cape Town,25,48000,Resigned,17-09-21
1332, john ,Jones,Nomsa.Khumalo@yahoo.com,Marketing,Manager,Pretoria,34,15000,On Leave,30-04-18
1333,Nomsa,Khumalo,thabo.dlamini@gmail.com,Operations,Analyst,Bloemfontein,25,35000,Resigned,29-05-20
1334,Lerato,Dlamini, john.smith@gmail.com ,Customer Support,Administrator,Bloemfontein,55,35000,On Leave,18-03-20
1335,John,Smith,,Finance,Specialist,Durban,-1,48000,On Leave,11-05-22
1336,SARAH, mokoena , john.smith@gmail.com ,Operations,Manager,Johannesburg,55,22000,Resigned,08-12-19
1337,Nomsa,Khumalo,thabo.dlamini@gmail.com,IT,Specialist,Cape Town,41,48000,Resigned,28-04-19
1338,Nomsa,Jones,,Marketing,Coordinator,Pretoria,55,62000,On Leave,08-09-24
1339,John,Mokoena,,Human Resources,Coordinator,Cape Town,29,48000,On Leave,11-12-19
1340,SARAH,Khumalo,thabo.dlamini@gmail.com,Marketing,Coordinator,Cape Town,-1,48000,On Leave,08-08-18
1341, john ,Smith,,Customer Support,Administrator,Pretoria,55,48000,Resigned,02-09-23
1342,Thabo,Jones,thabo.dlamini@gmail.com,IT,Specialist,Johannesburg,29,22000,On Leave,17-11-19
1343,Nomsa,Smith,,Customer Support,Administrator,Bloemfontein,41,15000,On Leave,28-03-21
1344,Sipho,Jones, john.smith@gmail.com ,Operations,Analyst,Pretoria,41,22000,Resigned,13-04-19
1345, john , mokoena ,Nomsa.Khumalo@yahoo.com,Human Resources,Analyst,Pretoria,29,35000,Active,24-02-19
1346,SARAH,Dlamini,Nomsa.Khumalo@yahoo.com,IT,Manager,Durban,-1,62000,On Leave,04-12-22
1347,Nomsa,Jones,Nomsa.Khumalo@yahoo.com,IT,Coordinator,Johannesburg,41,35000,On Leave,20-10-22
1348,John,Jones,Nomsa.Khumalo@yahoo.com,Human Resources,Specialist,Durban,41,35000,On Leave,25-02-21
1349,Nomsa,Smith,thabo.dlamini@gmail.com,Human Resources,Coordinator,Cape Town,25,22000,On Leave,26-01-19
1350,SARAH,Mokoena,,Marketing,Coordinator,Bloemfontein,55,35000,On Leave,12-08-21
1351,Lerato,Smith,thabo.dlamini@gmail.com,Customer Support,Analyst,Pretoria,41,35000,On Leave,24-08-22
1352,Lerato,Smith, john.smith@gmail.com ,Operations,Analyst,Johannesburg,55,48000,On Leave,20-02-22
1353,SARAH,Dlamini,,Marketing,Coordinator,Pretoria,-1,22000,Resigned,07-01-22
1354,Sipho,Khumalo, john.smith@gmail.com ,Operations,Manager,Cape Town,41,48000,Resigned,04-01-21
1355,Thabo,Dlamini,,Finance,Analyst,Cape Town,34,48000,Active,18-07-18
1356,Nomsa, mokoena ,Nomsa.Khumalo@yahoo.com,Customer Support,Specialist,Cape Town,-1,35000,Active,19-10-22
1357,Sipho,Dlamini, john.smith@gmail.com ,Customer Support,Coordinator,Johannesburg,34,35000,On Leave,16-01-22
1358,Lerato, mokoena ,thabo.dlamini@gmail.com,Customer Support,Analyst,Johannesburg,25,48000,Active,17-08-20
1359,John,Mokoena,,Customer Support,Administrator,Johannesburg,22,35000,Active,28-06-19
1360, john ,Mokoena,,Finance,Coordinator,Pretoria,22,15000,Active,26-09-22
1361,Sipho,Khumalo,Nomsa.Khumalo@yahoo.com,Marketing,Coordinator,Cape Town,22,62000,On Leave,07-07-21
1362,John, mokoena ,Nomsa.Khumalo@yahoo.com,Marketing,Specialist,Cape Town,55,22000,Resigned,04-02-18
1363,SARAH,Mokoena,thabo.dlamini@gmail.com,Finance,Coordinator,Johannesburg,41,48000,Resigned,18-12-22
1364,Sipho,Mokoena,Nomsa.Khumalo@yahoo.com,Human Resources,Analyst,Cape Town,41,62000,On Leave,25-10-22
1365,Sipho, mokoena ,thabo.dlamini@gmail.com,Customer Support,Specialist,Cape Town,41,62000,On Leave,24-10-24
1366, john ,Smith, john.smith@gmail.com ,Customer Support,Analyst,Cape Town,34,48000,Active,12-02-20
1367,Lerato, mokoena ,,Finance,Manager,Johannesburg,29,35000,Active,14-09-20
1368,SARAH,Jones,,Human Resources,Manager,Cape Town,-1,48000,Active,04-05-22
1369,John,Dlamini,thabo.dlamini@gmail.com,Human Resources,Coordinator,Johannesburg,22,48000,On Leave,10-03-18
1370, john , mokoena ,,Marketing,Administrator,Pretoria,22,62000,On Leave,19-03-21
1371,Sipho,Dlamini, john.smith@gmail.com ,Finance,Manager,Cape Town,-1,22000,On Leave,18-09-19
1372,Lerato,Jones,thabo.dlamini@gmail.com,Human Resources,Administrator,Cape Town,22,22000,Active,31-08-21
1373,Thabo,Smith,,Operations,Analyst,Durban,55,22000,Active,15-11-22
1374, john ,Mokoena,thabo.dlamini@gmail.com,IT,Administrator,Durban,41,62000,On Leave,21-02-18
1375,Nomsa,Khumalo,Nomsa.Khumalo@yahoo.com,Customer Support,Specialist,Johannesburg,-1,15000,Resigned,27-11-20
1376,Sipho,Jones,thabo.dlamini@gmail.com,Human Resources,Manager,Johannesburg,34,48000,On Leave,25-10-22
1377,Thabo,Smith,,IT,Specialist,Cape Town,29,15000,On Leave,15-01-22
1378,Nomsa, mokoena ,,Finance,Analyst,Johannesburg,25,15000,Resigned,18-04-19
1379,Lerato,Mokoena,Nomsa.Khumalo@yahoo.com,Finance,Manager,Pretoria,25,35000,Active,30-01-22
1380, john ,Khumalo, john.smith@gmail.com ,Finance,Manager,Durban,22,62000,On Leave,01-09-22
1381,Nomsa,Mokoena,,Finance,Administrator,Johannesburg,34,35000,Resigned,04-08-18
1382,Thabo,Jones,,Finance,Specialist,Cape Town,29,62000,Resigned,02-09-21
1383,Lerato,Khumalo,,Marketing,Coordinator,Bloemfontein,-1,22000,Active,20-09-20
1384,Lerato,Dlamini,Nomsa.Khumalo@yahoo.com,Operations,Specialist,Johannesburg,29,15000,On Leave,27-01-18
1385,SARAH, mokoena , john.smith@gmail.com ,Finance,Coordinator,Bloemfontein,25,48000,Resigned,22-03-22
1386,Nomsa, mokoena , john.smith@gmail.com ,Finance,Analyst,Cape Town,-1,62000,Resigned,03-09-18
1387,Lerato, mokoena ,thabo.dlamini@gmail.com,Operations,Analyst,Bloemfontein,25,48000,Active,06-03-22
1388,John,Dlamini,,Customer Support,Coordinator,Cape Town,29,35000,Resigned,21-08-24
1389, john , mokoena , john.smith@gmail.com ,Human Resources,Administrator,Durban,25,15000,Active,29-05-22
1390,SARAH,Jones,thabo.dlamini@gmail.com,IT,Analyst,Cape Town,34,48000,Resigned,12-07-19
1391,Thabo,Jones, john.smith@gmail.com ,IT,Administrator,Durban,34,35000,Active,24-07-22
1392,Nomsa, mokoena , john.smith@gmail.com ,Customer Support,Manager,Johannesburg,25,35000,Active,06-01-19
1393, john ,Mokoena, john.smith@gmail.com ,Marketing,Manager,Johannesburg,55,35000,Resigned,09-01-19
1394,Thabo,Smith,,Operations,Manager,Cape Town,22,48000,Active,14-12-19
1395,Thabo,Dlamini,thabo.dlamini@gmail.com,IT,Coordinator,Cape Town,-1,48000,Resigned,27-07-19
1396,John,Jones, john.smith@gmail.com ,Finance,Analyst,Johannesburg,25,48000,Active,11-12-18
1397,SARAH,Khumalo,thabo.dlamini@gmail.com,Finance,Administrator,Johannesburg,25,62000,Resigned,12-01-19
1398,Lerato,Dlamini,,Customer Support,Administrator,Cape Town,29,22000,Active,06-06-22
1399,Sipho,Smith,Nomsa.Khumalo@yahoo.com,Finance,Manager,Bloemfontein,41,22000,On Leave,31-01-21
1400,Lerato,Smith,,Marketing,Analyst,Johannesburg,29,48000,Active,23-04-21
1401,Nomsa, mokoena ,,IT,Manager,Johannesburg,34,35000,Resigned,14-09-22
1402,SARAH,Smith, john.smith@gmail.com ,Operations,Manager,Durban,34,35000,Active,09-02-24
1403,Sipho,Jones,Nomsa.Khumalo@yahoo.com,Finance,Specialist,Johannesburg,-1,48000,On Leave,17-04-18
1404,SARAH,Jones,Nomsa.Khumalo@yahoo.com,IT,Analyst,Cape Town,55,22000,Resigned,04-01-22
1405,SARAH, mokoena ,thabo.dlamini@gmail.com,IT,Manager,Pretoria,29,22000,Active,26-12-23
1406,John,Khumalo, john.smith@gmail.com ,Operations,Analyst,Durban,41,62000,Active,26-08-20
1407,Nomsa,Smith,,Human Resources,Coordinator,Pretoria,22,15000,Active,25-04-24
1408,John,Mokoena,thabo.dlamini@gmail.com,Operations,Administrator,Johannesburg,29,62000,Active,10-08-20
1409,Sipho, mokoena ,Nomsa.Khumalo@yahoo.com,Human Resources,Analyst,Johannesburg,25,62000,On Leave,19-06-19
1410,SARAH,Dlamini,,Human Resources,Analyst,Durban,55,48000,On Leave,04-08-19
1411,Sipho,Khumalo, john.smith@gmail.com ,IT,Coordinator,Pretoria,-1,48000,On Leave,18-02-19
1412,Nomsa, mokoena ,,Customer Support,Manager,Durban,25,62000,Active,23-07-21
1413,Sipho, mokoena , john.smith@gmail.com ,IT,Coordinator,Johannesburg,55,62000,Resigned,30-03-22
1414,Thabo,Mokoena,,Human Resources,Manager,Cape Town,55,62000,Active,13-05-24
1415,Nomsa,Khumalo,thabo.dlamini@gmail.com,IT,Specialist,Durban,25,15000,On Leave,26-07-23
1416,Lerato,Dlamini, john.smith@gmail.com ,IT,Coordinator,Johannesburg,29,35000,Active,07-10-21
1417,Thabo,Smith,,Customer Support,Administrator,Cape Town,34,48000,Resigned,06-01-18
1418,John,Smith,thabo.dlamini@gmail.com,Marketing,Manager,Cape Town,25,48000,Active,09-12-21
1419,Sipho,Dlamini, john.smith@gmail.com ,Human Resources,Analyst,Johannesburg,29,22000,Resigned,17-05-18
1420, john ,Dlamini,,Finance,Specialist,Bloemfontein,41,48000,On Leave,22-10-19
1421,Lerato, mokoena ,Nomsa.Khumalo@yahoo.com,Operations,Administrator,Cape Town,22,15000,Resigned,07-05-18
1422,Nomsa,Smith,,Customer Support,Manager,Durban,55,35000,Resigned,21-04-20
1423,Thabo,Dlamini,,Operations,Manager,Pretoria,25,15000,Resigned,30-08-20
1424,Lerato,Dlamini, john.smith@gmail.com ,Customer Support,Manager,Pretoria,25,15000,Active,16-01-18
1425,Nomsa, mokoena , john.smith@gmail.com ,Finance,Administrator,Johannesburg,29,48000,Resigned,27-04-20
1426, john ,Khumalo,thabo.dlamini@gmail.com,Customer Support,Manager,Pretoria,25,35000,Resigned,27-06-23
1427,Nomsa,Smith,thabo.dlamini@gmail.com,Human Resources,Administrator,Pretoria,29,22000,Resigned,22-02-22
1428,Thabo,Mokoena,thabo.dlamini@gmail.com,Finance,Specialist,Bloemfontein,34,62000,Active,30-04-24
1429,Thabo,Smith,,Marketing,Manager,Pretoria,41,22000,Resigned,17-03-24
1430,Thabo,Smith,thabo.dlamini@gmail.com,Operations,Manager,Bloemfontein,-1,62000,On Leave,09-05-21
1431,Thabo,Smith,Nomsa.Khumalo@yahoo.com,IT,Coordinator,Cape Town,25,15000,Resigned,27-08-19
1432, john ,Smith,Nomsa.Khumalo@yahoo.com,Customer Support,Coordinator,Bloemfontein,29,35000,On Leave,17-11-18
1433,Thabo,Smith,,Marketing,Manager,Durban,-1,35000,On Leave,02-10-18
1434,SARAH,Dlamini,,Operations,Manager,Pretoria,22,48000,Active,20-02-23
1435,John,Jones,,Finance,Analyst,Bloemfontein,-1,15000,Resigned,31-08-19
1436,Sipho,Smith, john.smith@gmail.com ,Marketing,Administrator,Bloemfontein,41,48000,Active,03-01-24
1437,Sipho,Smith,Nomsa.Khumalo@yahoo.com,Operations,Manager,Pretoria,22,48000,Resigned,07-12-19
1438,Thabo, mokoena ,,Human Resources,Specialist,Johannesburg,29,35000,Resigned,31-08-20
1439,SARAH,Smith,thabo.dlamini@gmail.com,IT,Coordinator,Durban,55,48000,Resigned,22-02-21
1440, john ,Smith,,Customer Support,Analyst,Cape Town,34,22000,Resigned,08-01-21
1441,SARAH,Jones, john.smith@gmail.com ,Finance,Manager,Cape Town,22,35000,On Leave,08-06-23
1442,Lerato,Mokoena,,Operations,Analyst,Cape Town,25,22000,Active,07-09-23
1443,Thabo,Smith,thabo.dlamini@gmail.com,Human Resources,Coordinator,Durban,29,48000,On Leave,18-10-20
1444, john ,Dlamini,thabo.dlamini@gmail.com,IT,Specialist,Pretoria,41,48000,Active,14-06-22
1445,John,Jones, john.smith@gmail.com ,Human Resources,Coordinator,Durban,55,15000,Resigned,28-04-23
1446,Lerato,Dlamini,Nomsa.Khumalo@yahoo.com,Operations,Coordinator,Cape Town,55,22000,On Leave,23-04-18
1447,Sipho, mokoena ,,Operations,Analyst,Johannesburg,34,22000,On Leave,26-04-20
1448,John,Dlamini,Nomsa.Khumalo@yahoo.com,Human Resources,Manager,Durban,55,35000,Resigned,11-12-19
1449,SARAH,Khumalo,,Human Resources,Coordinator,Pretoria,29,62000,On Leave,23-03-22
1450,John,Dlamini,thabo.dlamini@gmail.com,Operations,Specialist,Bloemfontein,55,62000,On Leave,15-06-22
1451,Sipho, mokoena ,thabo.dlamini@gmail.com,Marketing,Analyst,Durban,29,35000,Resigned,03-03-21
1452, john , mokoena , john.smith@gmail.com ,IT,Coordinator,Bloemfontein,-1,22000,Active,05-12-20
1453,Lerato, mokoena , john.smith@gmail.com ,Customer Support,Coordinator,Johannesburg,55,48000,Resigned,23-09-24
1454,Lerato,Smith,,Customer Support,Analyst,Bloemfontein,55,62000,Active,28-11-20
1455, john , mokoena ,Nomsa.Khumalo@yahoo.com,Customer Support,Manager,Pretoria,55,35000,On Leave,06-11-21
1456,SARAH,Mokoena,,IT,Specialist,Johannesburg,34,22000,On Leave,14-05-21
1457, john ,Jones,Nomsa.Khumalo@yahoo.com,Customer Support,Specialist,Johannesburg,25,35000,Active,25-11-20
1458,Lerato,Khumalo, john.smith@gmail.com ,Human Resources,Manager,Durban,34,15000,Resigned,11-06-21
1459,SARAH, mokoena ,,Operations,Manager,Johannesburg,34,22000,On Leave,08-08-18
1460,SARAH, mokoena ,,Operations,Specialist,Pretoria,22,22000,Active,06-05-19
1461,Sipho,Smith,,Marketing,Coordinator,Durban,-1,22000,Active,31-03-20
1462,Sipho, mokoena ,Nomsa.Khumalo@yahoo.com,Human Resources,Analyst,Johannesburg,34,35000,Active,21-06-23
1463,John,Mokoena,,Finance,Coordinator,Bloemfontein,34,48000,Resigned,22-11-19
1464,Lerato,Smith,thabo.dlamini@gmail.com,Finance,Manager,Cape Town,55,35000,Active,24-10-22
1465,SARAH,Jones,Nomsa.Khumalo@yahoo.com,Finance,Analyst,Cape Town,25,35000,Resigned,12-08-21
1466,Thabo,Smith,,Operations,Specialist,Cape Town,22,15000,Resigned,13-06-19
1467,Lerato, mokoena ,,Operations,Manager,Durban,34,22000,Resigned,06-04-21
1468,Sipho,Mokoena,Nomsa.Khumalo@yahoo.com,Marketing,Analyst,Cape Town,25,22000,Active,01-07-23
1469,John,Jones,Nomsa.Khumalo@yahoo.com,Finance,Specialist,Johannesburg,34,35000,On Leave,31-03-18
1470,John,Dlamini,thabo.dlamini@gmail.com,Customer Support,Analyst,Johannesburg,55,15000,Resigned,19-07-18
1471,Lerato,Dlamini,,Human Resources,Administrator,Cape Town,25,15000,Resigned,25-12-22
1472, john ,Dlamini,,Human Resources,Manager,Bloemfontein,55,22000,Resigned,20-09-22
1473,John, mokoena ,,Finance,Specialist,Johannesburg,-1,15000,Resigned,06-03-19
1474,John,Mokoena, john.smith@gmail.com ,Operations,Coordinator,Durban,55,48000,Resigned,24-03-20
1475,Thabo,Jones,,IT,Administrator,Durban,25,15000,Active,19-10-19
1476,Thabo,Jones,,IT,Analyst,Bloemfontein,22,15000,Resigned,31-12-18
1477,Lerato,Khumalo, john.smith@gmail.com ,Marketing,Analyst,Johannesburg,-1,22000,Active,04-08-20
1478,Sipho, mokoena , john.smith@gmail.com ,Marketing,Analyst,Johannesburg,-1,15000,Active,05-04-21
1479, john , mokoena ,Nomsa.Khumalo@yahoo.com,Human Resources,Specialist,Pretoria,41,35000,On Leave,21-07-19
1480,Sipho,Khumalo,Nomsa.Khumalo@yahoo.com,Finance,Administrator,Pretoria,34,35000,Resigned,16-01-19
1481,SARAH,Smith,Nomsa.Khumalo@yahoo.com,Finance,Coordinator,Johannesburg,-1,22000,Active,13-05-23
1482,John,Smith,,Customer Support,Administrator,Cape Town,41,48000,Resigned,01-09-22
1483,SARAH, mokoena ,Nomsa.Khumalo@yahoo.com,Marketing,Administrator,Johannesburg,34,48000,Active,29-04-18
1484,Sipho, mokoena , john.smith@gmail.com ,Finance,Manager,Bloemfontein,55,62000,Active,17-09-18
1485,John,Jones,,Finance,Administrator,Cape Town,34,35000,On Leave,17-10-21
1486,Nomsa,Jones,,Finance,Analyst,Cape Town,41,48000,Resigned,26-04-22
1487,Thabo,Smith, john.smith@gmail.com ,IT,Specialist,Durban,22,62000,Active,09-11-19
1488, john ,Smith,,IT,Analyst,Pretoria,34,62000,Resigned,04-03-24
1489,SARAH,Smith,,Human Resources,Analyst,Pretoria,55,15000,Active,27-12-18
1490,Lerato,Dlamini,,Operations,Analyst,Johannesburg,-1,62000,On Leave,11-07-22
1491,John,Jones,Nomsa.Khumalo@yahoo.com,Customer Support,Administrator,Durban,29,15000,Active,01-06-21
1492,Sipho,Jones,,Operations,Administrator,Durban,55,48000,Active,05-02-23
1493,SARAH, mokoena ,Nomsa.Khumalo@yahoo.com,Finance,Specialist,Durban,-1,35000,On Leave,04-02-19
1494,Sipho, mokoena ,thabo.dlamini@gmail.com,Finance,Coordinator,Pretoria,25,48000,Active,09-11-23
1495,John,Mokoena,Nomsa.Khumalo@yahoo.com,Finance,Administrator,Cape Town,34,22000,On Leave,07-11-20
1496,Thabo,Smith,thabo.dlamini@gmail.com,Customer Support,Manager,Johannesburg,-1,48000,Resigned,16-10-21
1497,John,Mokoena,,Finance,Manager,Johannesburg,41,48000,On Leave,10-08-24
1498,John,Mokoena,,IT,Coordinator,Johannesburg,34,62000,On Leave,02-06-23
1499,John,Smith,,Operations,Coordinator,Durban,34,35000,Resigned,11-08-21
1500,SARAH,Mokoena,Nomsa.Khumalo@yahoo.com,Marketing,Manager,Bloemfontein,29,62000,Resigned,29-01-23
1501, john ,Mokoena,Nomsa.Khumalo@yahoo.com,IT,Manager,Durban,55,35000,On Leave,17-03-24
1502, john , mokoena ,Nomsa.Khumalo@yahoo.com,Operations,Manager,Durban,55,15000,Resigned,28-06-19
1503,Lerato,Jones,,Customer Support,Administrator,Bloemfontein,29,48000,Active,22-04-24
1504,Thabo,Dlamini,,IT,Analyst,Johannesburg,25,35000,Active,12-11-23
1505, john ,Khumalo,Nomsa.Khumalo@yahoo.com,Finance,Specialist,Cape Town,-1,62000,Active,19-03-21
1506,SARAH,Smith,thabo.dlamini@gmail.com,Operations,Manager,Cape Town,55,62000,Resigned,09-01-22
1507,John, mokoena , john.smith@gmail.com ,Customer Support,Analyst,Pretoria,34,48000,On Leave,31-08-20
1508,John,Dlamini,thabo.dlamini@gmail.com,Customer Support,Specialist,Cape Town,41,48000,Active,04-07-21
1509,SARAH,Jones,,Customer Support,Manager,Cape Town,-1,22000,Resigned,15-02-22
1510,Nomsa, mokoena ,thabo.dlamini@gmail.com,IT,Coordinator,Bloemfontein,22,48000,Active,13-01-23
1511,Sipho,Jones, john.smith@gmail.com ,IT,Coordinator,Bloemfontein,-1,35000,Active,22-10-22
1512,Lerato, mokoena ,Nomsa.Khumalo@yahoo.com,Finance,Coordinator,Durban,41,15000,On Leave,15-09-21
1513,Lerato,Jones,,Human Resources,Analyst,Durban,41,22000,Active,18-05-21
1514,Thabo,Jones,Nomsa.Khumalo@yahoo.com,Marketing,Manager,Bloemfontein,34,15000,Resigned,03-11-23
1515,Nomsa, mokoena , john.smith@gmail.com ,Human Resources,Specialist,Durban,25,62000,On Leave,25-06-20
1516,John, mokoena ,thabo.dlamini@gmail.com,Finance,Specialist,Pretoria,25,62000,On Leave,30-04-23
